"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","25-Nov-2021","        488.65","        490.80","        495.15","        486.50","        494.20","        492.75","        490.58","   15336539","          7523819768.30","     177658","    2471986","         16.12"
"TATAMOTORS","EQ","26-Nov-2021","        492.75","        486.00","        486.75","        458.00","        459.40","        460.20","        469.29","   51787989","         24303683199.85","     706221","   15263313","         29.47"
"TATAMOTORS","EQ","29-Nov-2021","        460.20","        457.00","        470.75","        443.10","        462.00","        461.45","        461.25","   42819150","         19750214152.30","     437771","    7852719","         18.34"
"TATAMOTORS","EQ","30-Nov-2021","        461.45","        466.55","        478.00","        455.65","        458.95","        458.60","        467.80","   35471800","         16593661067.00","     387772","    7069003","         19.93"
"TATAMOTORS","EQ","01-Dec-2021","        458.60","        467.85","        478.40","        463.55","        478.00","        475.25","        469.83","   28256188","         13275619522.25","     285799","    4889773","         17.31"
"TATAMOTORS","EQ","02-Dec-2021","        475.25","        479.40","        480.45","        471.70","        478.50","        479.10","        476.44","   21012008","         10010906323.75","     218404","    3513394","         16.72"
"TATAMOTORS","EQ","03-Dec-2021","        479.10","        480.00","        484.70","        477.30","        480.30","        480.10","        481.07","   20948900","         10077840453.30","     212658","    5113994","         24.41"
"TATAMOTORS","EQ","06-Dec-2021","        480.10","        480.10","        480.90","        466.00","        467.95","        467.20","        473.56","   17473075","          8274510342.50","     219303","    3195516","         18.29"
"TATAMOTORS","EQ","07-Dec-2021","        467.20","        476.85","        484.90","        471.00","        482.30","        481.80","        477.76","   21280797","         10167044517.85","     196354","    3584125","         16.84"
"TATAMOTORS","EQ","08-Dec-2021","        481.80","        484.50","        495.95","        483.50","        493.60","        493.90","        489.94","   20581817","         10083800564.20","     205585","    4706144","         22.87"
"TATAMOTORS","EQ","09-Dec-2021","        493.90","        498.00","        498.50","        489.55","        493.15","        493.95","        493.32","   16951593","          8362574152.30","     181596","    3955598","         23.33"
"TATAMOTORS","EQ","10-Dec-2021","        493.95","        487.75","        496.80","        486.55","        493.40","        494.45","        493.50","   14567815","          7189272452.50","     142738","    2224898","         15.27"
"TATAMOTORS","EQ","13-Dec-2021","        494.45","        499.45","        506.40","        494.20","        496.00","        495.35","        500.82","   21921272","         10978668796.10","     229452","    5604216","         25.57"
"TATAMOTORS","EQ","14-Dec-2021","        495.35","        491.95","        491.95","        483.30","        489.40","        489.40","        487.95","   17722547","          8647712141.60","     186706","    4085717","         23.05"
"TATAMOTORS","EQ","15-Dec-2021","        489.40","        487.80","        497.70","        487.25","        489.80","        491.65","        491.70","   16263723","          7996947883.10","     155444","    2946241","         18.12"
"TATAMOTORS","EQ","16-Dec-2021","        491.65","        495.00","        496.50","        487.40","        492.05","        491.95","        491.60","   13581352","          6676637487.50","     136149","    3102361","         22.84"
"TATAMOTORS","EQ","17-Dec-2021","        491.95","        488.00","        488.85","        468.20","        470.20","        470.20","        473.46","   27341178","         12944958908.50","     305614","   10200803","         37.31"
"TATAMOTORS","EQ","20-Dec-2021","        470.20","        459.90","        460.00","        440.00","        445.55","        447.05","        449.56","   33007516","         14838879284.00","     465264","    8779960","         26.60"
"TATAMOTORS","EQ","21-Dec-2021","        447.05","        452.10","        460.90","        449.85","        453.50","        453.60","        455.58","   18838054","          8582211859.00","     207165","    4430526","         23.52"
"TATAMOTORS","EQ","22-Dec-2021","        453.60","        458.15","        472.15","        458.15","        470.50","        470.50","        467.28","   22730750","         10621673762.95","     245905","    4364782","         19.20"
"TATAMOTORS","EQ","23-Dec-2021","        470.50","        476.00","        478.00","        470.95","        472.25","        472.35","        473.59","   12116814","          5738409519.10","     127167","    3374214","         27.85"
"TATAMOTORS","EQ","24-Dec-2021","        472.35","        474.90","        474.90","        460.00","        468.30","        467.60","        465.86","   15487368","          7214911387.35","     156279","    3020840","         19.51"
"TATAMOTORS","EQ","27-Dec-2021","        467.60","        465.70","        472.45","        460.10","        472.45","        471.15","        467.81","   12557565","          5874555564.10","     130412","    2240031","         17.84"
"TATAMOTORS","EQ","28-Dec-2021","        471.15","        475.20","        482.80","        472.65","        480.35","        480.20","        478.62","   22860916","         10941670530.25","     151052","   10588227","         46.32"
"TATAMOTORS","EQ","29-Dec-2021","        480.20","        478.75","        481.60","        474.25","        474.75","        476.00","        477.93","   10263884","          4905410563.35","     121625","    2336485","         22.76"
"TATAMOTORS","EQ","30-Dec-2021","        476.00","        472.55","        476.40","        468.60","        472.10","        470.40","        471.40","   11923961","          5620985674.80","     130618","    4103652","         34.42"
"TATAMOTORS","EQ","31-Dec-2021","        470.40","        472.70","        483.60","        471.85","        482.80","        482.40","        479.23","   15541446","          7447984399.90","     161519","    4618939","         29.72"
"TATAMOTORS","EQ","03-Jan-2022","        482.40","        493.50","        500.85","        492.00","        496.80","        497.60","        496.63","   32748423","         16263766656.15","     353792","    7711120","         23.55"
"TATAMOTORS","EQ","04-Jan-2022","        497.60","        496.80","        499.00","        484.05","        489.35","        489.60","        490.08","   24100985","         11811451746.05","     257447","    5621703","         23.33"
"TATAMOTORS","EQ","05-Jan-2022","        489.60","        486.95","        492.75","        483.55","        487.85","        489.75","        488.50","   15420105","          7532700850.60","     166910","    4185612","         27.14"
"TATAMOTORS","EQ","06-Jan-2022","        489.75","        481.50","        492.95","        477.10","        488.40","        488.85","        486.55","   16563230","          8058757759.45","     177074","    2510564","         15.16"
"TATAMOTORS","EQ","07-Jan-2022","        488.85","        490.05","        495.50","        483.75","        489.85","        490.60","        489.39","   15532165","          7601279847.45","     161046","    3545943","         22.83"
"TATAMOTORS","EQ","10-Jan-2022","        490.60","        493.10","        504.90","        491.30","        503.60","        503.70","        500.63","   25193771","         12612749425.55","     275718","    7676274","         30.47"
"TATAMOTORS","EQ","11-Jan-2022","        503.70","        503.00","        507.90","        498.15","        500.80","        501.30","        503.80","   16269193","          8196476346.65","     194868","    4193201","         25.77"
"TATAMOTORS","EQ","12-Jan-2022","        501.30","        505.85","        511.85","        503.50","        506.30","        507.25","        507.75","   16255334","          8253684395.30","     195823","    4239495","         26.08"
"TATAMOTORS","EQ","13-Jan-2022","        507.25","        504.00","        513.80","        494.80","        512.55","        511.95","        505.24","   27572553","         13930671599.40","     299384","    5529756","         20.06"
"TATAMOTORS","EQ","14-Jan-2022","        511.95","        509.00","        515.40","        505.65","        509.40","        509.90","        510.80","   12655602","          6464423090.35","     137895","    3104608","         24.53"
"TATAMOTORS","EQ","17-Jan-2022","        509.90","        514.80","        526.90","        512.00","        524.80","        525.00","        523.11","   27942414","         14617003186.80","     306012","    7210035","         25.80"
"TATAMOTORS","EQ","18-Jan-2022","        525.00","        527.90","        528.50","        507.15","        510.95","        510.80","        520.01","   19353195","         10063784033.65","     203110","    4445318","         22.97"
"TATAMOTORS","EQ","19-Jan-2022","        510.80","        510.00","        522.20","        504.80","        520.60","        520.85","        514.80","   21799071","         11222213801.60","     241471","    3955423","         18.14"
"TATAMOTORS","EQ","20-Jan-2022","        520.85","        519.95","        523.20","        512.00","        516.40","        515.70","        518.10","   18364451","          9514604777.80","     203055","    4980320","         27.12"
"TATAMOTORS","EQ","21-Jan-2022","        515.70","        510.40","        513.85","        494.25","        504.85","        501.85","        506.81","   17946821","          9095581366.65","     202791","    3839330","         21.39"
"TATAMOTORS","EQ","24-Jan-2022","        501.85","        499.70","        504.30","        473.35","        477.65","        478.45","        484.18","   25228959","         12215445228.35","     322276","    5303125","         26.46"
"TATAMOTORS","EQ","25-Jan-2022","        478.45","        473.80","        492.50","        467.65","        489.40","        490.55","        483.39","   22565698","         10908117337.60","     263475","    5845499","         25.90"
"TATAMOTORS","EQ","27-Jan-2022","        490.55","        480.75","        502.70","        476.60","        496.00","        494.40","        488.98","   26676094","         13044048334.40","     331831","    8543693","         32.03"
"TATAMOTORS","EQ","28-Jan-2022","        494.40","        500.50","        509.35","        495.30","        497.30","        497.30","        502.87","   21784640","         10954813561.10","     245257","    5369886","         24.65"
"TATAMOTORS","EQ","31-Jan-2022","        497.30","        505.00","        520.00","        498.20","        517.50","        517.75","        509.80","   27306578","         13920786046.25","     296929","    7623568","         27.92"
"TATAMOTORS","EQ","01-Feb-2022","        517.75","        508.00","        514.75","        493.00","        504.50","        504.30","        505.96","   48030231","         24301593195.35","     492723","    8524755","         17.75"
"TATAMOTORS","EQ","02-Feb-2022","        504.30","        508.60","        514.45","        505.15","        506.40","        506.40","        509.34","   14311040","          7289241825.65","     183498","    2746825","         19.19"
"TATAMOTORS","EQ","03-Feb-2022","        506.40","        509.10","        514.30","        502.85","        503.80","        504.50","        509.30","   15249245","          7766388390.90","     169805","    3349208","         21.96"
"TATAMOTORS","EQ","04-Feb-2022","        504.50","        503.80","        507.80","        499.00","        500.50","        500.60","        503.21","   12663199","          6372204907.50","     159322","    2163696","         17.09"
"TATAMOTORS","EQ","07-Feb-2022","        500.60","        502.90","        504.35","        492.50","        493.80","        494.60","        496.88","   13392910","          6654720138.55","     183916","    2618801","         19.55"
"TATAMOTORS","EQ","08-Feb-2022","        494.60","        498.00","        498.50","        479.15","        492.00","        492.75","        489.24","   23378623","         11437653896.50","     339842","    4645516","         19.87"
"TATAMOTORS","EQ","09-Feb-2022","        492.75","        496.50","        503.70","        494.70","        501.20","        501.25","        500.34","   12430730","          6219589247.55","     146963","    3041913","         24.47"
"TATAMOTORS","EQ","10-Feb-2022","        501.25","        506.70","        510.50","        504.20","        507.25","        507.45","        507.83","   14537945","          7382807621.45","     203341","    4626324","         31.82"
"TATAMOTORS","EQ","11-Feb-2022","        507.45","        503.25","        507.00","        497.00","        497.55","        498.85","        501.22","   13534899","          6783991221.95","     144160","    3610241","         26.67"
"TATAMOTORS","EQ","14-Feb-2022","        498.85","        487.00","        488.50","        468.80","        471.00","        471.45","        479.11","   22157389","         10615896091.85","     350322","    7523066","         33.95"
"TATAMOTORS","EQ","15-Feb-2022","        471.45","        476.15","        505.50","        467.30","        503.00","        504.00","        486.19","   30623088","         14888773774.50","     320563","    5738582","         18.74"
"TATAMOTORS","EQ","16-Feb-2022","        504.00","        504.00","        507.90","        496.60","        497.45","        498.45","        502.42","   20176993","         10137291914.20","     220758","    4570448","         22.65"
"TATAMOTORS","EQ","17-Feb-2022","        498.45","        505.90","        511.50","        498.30","        498.70","        499.95","        505.01","   27943077","         14111498329.35","     262768","    7359907","         26.34"
"TATAMOTORS","EQ","18-Feb-2022","        499.95","        498.00","        502.65","        491.50","        493.45","        493.15","        497.39","   15476803","          7698020965.80","     150287","    4182412","         27.02"
"TATAMOTORS","EQ","21-Feb-2022","        493.15","        490.15","        500.40","        486.10","        493.80","        494.45","        494.28","   22592161","         11166907442.25","     218559","    6727423","         29.78"
"TATAMOTORS","EQ","22-Feb-2022","        494.45","        480.55","        486.30","        471.45","        478.50","        478.25","        479.41","   27957544","         13403106998.80","     310898","    7689870","         27.51"
"TATAMOTORS","EQ","23-Feb-2022","        478.25","        481.75","        485.40","        475.30","        477.00","        477.00","        480.31","   17703998","          8503350999.45","     205394","    4920749","         27.79"
"TATAMOTORS","EQ","24-Feb-2022","        477.00","        455.95","        461.55","        405.45","        425.90","        427.95","        443.91","   57265685","         25420800452.15","     775585","   18193568","         31.77"
"TATAMOTORS","EQ","25-Feb-2022","        427.95","        444.85","        465.70","        441.60","        460.85","        459.75","        459.06","   48876182","         22436877368.65","     536058","    8001318","         16.37"
"TATAMOTORS","EQ","28-Feb-2022","        459.75","        445.00","        457.35","        440.45","        453.95","        454.05","        452.40","   34475468","         15596569802.85","     355388","    8824925","         25.60"
"TATAMOTORS","EQ","02-Mar-2022","        454.05","        452.95","        454.25","        444.55","        448.80","        447.60","        449.27","   25791134","         11587137992.70","     335482","    7350453","         28.50"
"TATAMOTORS","EQ","03-Mar-2022","        447.60","        458.50","        458.50","        435.00","        437.90","        437.10","        443.17","   29599672","         13117748918.25","     391753","    8597074","         29.04"
"TATAMOTORS","EQ","04-Mar-2022","        437.10","        431.85","        431.85","        414.75","        418.40","        417.25","        423.93","   38765185","         16433838263.50","     616081","   10292437","         26.55"
"TATAMOTORS","EQ","07-Mar-2022","        417.25","        401.75","        401.75","        387.50","        395.75","        394.00","        394.41","   44836205","         17684025650.05","     645399","   14166030","         31.60"
"TATAMOTORS","EQ","08-Mar-2022","        394.00","        390.50","        395.45","        376.35","        391.30","        391.75","        387.74","   55543383","         21536399963.85","     516658","   15644239","         28.17"
"TATAMOTORS","EQ","09-Mar-2022","        391.75","        394.95","        409.25","        389.50","        407.00","        405.90","        399.37","   48376222","         19319881236.40","     462329","    9273493","         19.17"
"TATAMOTORS","EQ","10-Mar-2022","        405.90","        427.00","        434.95","        414.00","        418.55","        419.60","        426.40","   59776817","         25488638259.30","     537943","    9403630","         15.73"
"TATAMOTORS","EQ","11-Mar-2022","        419.60","        413.60","        421.15","        407.40","        418.05","        418.15","        413.88","   51510243","         21319031617.75","     470662","   10449072","         20.29"
"TATAMOTORS","EQ","14-Mar-2022","        418.15","        418.75","        419.00","        404.00","        412.50","        411.70","        409.95","   40721277","         16693522069.20","     381984","    6959248","         17.09"
"TATAMOTORS","EQ","15-Mar-2022","        411.70","        409.85","        424.20","        408.00","        412.00","        413.65","        416.50","   47706136","         19869444601.00","     379808","   10093737","         21.16"
"TATAMOTORS","EQ","16-Mar-2022","        413.65","        427.05","        428.55","        420.70","        424.00","        424.90","        424.01","   27191170","         11529232372.80","     243908","    4927744","         18.12"
"TATAMOTORS","EQ","17-Mar-2022","        424.90","        432.00","        435.70","        429.55","        434.30","        433.80","        433.11","   26704541","         11566099532.35","     241821","    9183097","         34.39"
"TATAMOTORS","EQ","21-Mar-2022","        433.80","        435.50","        436.30","        427.10","        427.70","        427.95","        430.44","   18270995","          7864657857.30","     185123","    4139970","         22.66"
"TATAMOTORS","EQ","22-Mar-2022","        427.95","        428.10","        441.45","        421.20","        440.85","        440.35","        432.31","   30441493","         13160088510.65","     272265","    7004778","         23.01"
"TATAMOTORS","EQ","23-Mar-2022","        440.35","        443.50","        447.00","        434.60","        435.30","        435.80","        439.74","   25466395","         11198691330.75","     221031","    4929712","         19.36"
"TATAMOTORS","EQ","24-Mar-2022","        435.80","        430.00","        435.40","        427.55","        433.15","        433.20","        432.40","   17109723","          7398321010.90","     185506","    4564518","         26.68"
"TATAMOTORS","EQ","25-Mar-2022","        433.20","        437.00","        437.00","        427.65","        432.40","        432.10","        432.99","   15104414","          6540056866.80","     151118","    3930777","         26.02"
"TATAMOTORS","EQ","28-Mar-2022","        432.10","        432.00","        434.95","        426.50","        432.60","        432.70","        431.20","   16757901","          7226072136.90","     152355","    4388395","         26.19"
"TATAMOTORS","EQ","29-Mar-2022","        432.70","        436.00","        439.35","        431.40","        433.70","        433.70","        435.02","   18710736","          8139614044.15","     166038","    5574807","         29.79"
"TATAMOTORS","EQ","30-Mar-2022","        433.70","        438.45","        442.50","        434.25","        434.80","        435.65","        439.04","   18149488","          7968354742.20","     181329","    6705980","         36.95"
"TATAMOTORS","EQ","31-Mar-2022","        435.65","        436.00","        438.30","        432.60","        434.00","        433.75","        435.36","   14248045","          6203012891.10","     139107","    4223114","         29.64"
"TATAMOTORS","EQ","01-Apr-2022","        433.75","        434.00","        442.25","        430.85","        440.90","        441.15","        437.60","   19380324","          8480861087.20","     211329","    6254500","         32.27"
